"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.419566047E2,-9.472460151E-1,1.549749970E-1,3.132447004E0
1.419615357E2,-1.146587014E0,4.599860013E-1,3.220376968E0
1.419664669E2,-1.342242956E0,6.551200151E-1,3.225326061E0
1.419713980E2,-1.409844041E0,6.671919823E-1,3.122961044E0
1.419763293E2,-1.311792016E0,4.881800115E-1,2.939070940E0
1.419812604E2,-1.152685046E0,2.647539973E-1,2.663805962E0
1.419861917E2,-9.571509957E-1,5.738700181E-2,2.318542004E0
1.419911226E2,-7.211940289E-1,-1.140770018E-1,2.034785986E0
1.419960539E2,-3.863039911E-1,-2.985889912E-1,1.817029953E0
1.420009850E2,-2.670400031E-2,-5.924289823E-1,1.732167959E0
1.420059161E2,3.467020094E-1,-9.820790291E-1,1.897586942E0
1.420108472E2,6.546180248E-1,-1.416996956E0,2.191541910E0
1.420157785E2,9.299449921E-1,-1.871690989E0,2.592906952E0
1.420207097E2,1.046175957E0,-2.211853981E0,3.008918047E0
1.420256408E2,8.436350226E-1,-2.349848032E0,3.552791119E0
1.420305721E2,3.268870115E-1,-2.324677944E0,4.196245193E0
1.420355031E2,-2.724899948E-1,-2.116023064E0,4.807638168E0
1.420404342E2,-7.509260178E-1,-1.872503996E0,5.336414814E0
1.420453654E2,-9.985550046E-1,-1.717576981E0,5.664836884E0
1.420502967E2,-9.778370261E-1,-1.609576941E0,5.675025940E0
1.420552278E2,-7.606629729E-1,-1.565397978E0,5.400200844E0
1.420601589E2,-3.503929973E-1,-1.540887952E0,4.815823078E0
1.420650902E2,1.737689972E-1,-1.467900038E0,4.014818192E0
1.420700213E2,6.769819856E-1,-1.413252950E0,3.164612055E0
1.420749523E2,1.142027020E0,-1.326532960E0,2.367526054E0
1.420798835E2,1.537407994E0,-1.303959012E0,1.653396964E0
1.420848146E2,1.859338999E0,-1.334033012E0,1.077430964E0
1.420897459E2,2.047158957E0,-1.412582040E0,6.158930063E-1
1.420946770E2,2.214196920E0,-1.483685970E0,2.042489946E-1
1.420996081E2,2.275747061E0,-1.511080980E0,-1.405390054E-1
1.421045392E2,2.160311937E0,-1.466218948E0,-3.630810082E-1
1.421094705E2,1.920766950E0,-1.342529058E0,-4.319770038E-1
1.421144016E2,1.576851010E0,-1.157641053E0,-4.518469870E-1
1.421193327E2,1.181489944E0,-9.437990189E-1,-3.913699985E-1
1.421242638E2,8.486909866E-1,-7.874019742E-1,-3.249900043E-1
1.421291952E2,5.910289884E-1,-6.880339980E-1,-3.846600056E-1
1.421341262E2,4.559360147E-1,-5.423269868E-1,-5.395060182E-1
1.421390576E2,3.892009854E-1,-3.775889874E-1,-8.016420007E-1
1.421439886E2,3.750059903E-1,-2.272990048E-1,-1.164015055E0
1.421489197E2,4.023579955E-1,-1.284369975E-1,-1.571704030E0
1.421538509E2,4.510880113E-1,1.624299958E-2,-1.969694018E0
1.421587819E2,4.693500102E-1,8.001700044E-2,-2.281352997E0
1.421637132E2,5.935329795E-1,9.552600235E-2,-2.573951960E0
1.421686444E2,7.489699721E-1,9.230499715E-2,-2.857115984E0
1.421735755E2,8.393219709E-1,1.292240024E-1,-3.099545002E0
1.421785065E2,8.382859826E-1,2.101980001E-1,-3.200469971E0
1.421834378E2,8.017969728E-1,3.035419881E-1,-3.246002913E0
1.421883689E2,7.862619758E-1,3.783040047E-1,-3.284107924E0
1.421933001E2,7.465310097E-1,4.461579919E-1,-3.333898067E0
1.421982312E2,6.944329739E-1,5.092560053E-1,-3.380990028E0
1.422031625E2,6.576370001E-1,5.676059723E-1,-3.420659065E0
1.422080936E2,6.074550152E-1,5.905889869E-1,-3.512763977E0
1.422130247E2,5.160470009E-1,5.885519981E-1,-3.611773968E0
1.422179560E2,4.309400022E-1,6.485739946E-1,-3.619455099E0
1.422228871E2,3.352339864E-1,6.896799803E-1,-3.681866884E0
1.422278185E2,2.570970058E-1,7.030040026E-1,-3.763151884E0
1.422327493E2,1.797800064E-1,7.522370219E-1,-3.856050968E0
1.422376806E2,6.421100348E-2,7.791470289E-1,-3.895884037E0
1.422426117E2,-4.147199914E-2,8.457940221E-1,-3.851480961E0
1.422475428E2,-1.419399977E-1,9.213370085E-1,-3.768323898E0
1.422524739E2,-1.970179975E-1,9.244400263E-1,-3.680165052E0
1.422574052E2,-1.860760003E-1,9.341760278E-1,-3.553567886E0
1.422623363E2,-2.317389995E-1,9.491339922E-1,-3.302303076E0
1.422672674E2,-2.768529952E-1,9.648460150E-1,-2.974317074E0
1.422721985E2,-3.238149881E-1,1.006021023E0,-2.696362019E0
1.422771298E2,-3.283149898E-1,1.008108020E0,-2.454170942E0
1.422820610E2,-2.636039853E-1,9.079849720E-1,-2.279206038E0
1.422869921E2,-1.646530032E-1,7.919330001E-1,-2.116569996E0
1.422919234E2,-9.402999654E-3,6.744269729E-1,-1.971266985E0
1.422968545E2,1.747509986E-1,6.089969873E-1,-1.850461960E0
1.423017856E2,2.794789970E-1,6.040390134E-1,-1.722753048E0
1.423067169E2,3.722209930E-1,5.858399868E-1,-1.554654956E0
1.423116480E2,4.579240084E-1,5.736160278E-1,-1.379691958E0
1.423165792E2,4.638710022E-1,5.394189954E-1,-1.130782008E0
1.423215102E2,4.946259856E-1,4.742679894E-1,-8.463900089E-1
1.423264415E2,4.652090073E-1,4.371370077E-1,-5.478460193E-1
1.423313726E2,3.887450099E-1,3.426100016E-1,-2.926000059E-1
1.423363038E2,3.062939942E-1,2.594609857E-1,-2.307499945E-2
1.423412348E2,1.851920038E-1,1.870740056E-1,2.656860054E-1
1.423461661E2,8.725500107E-2,1.318390071E-1,5.114840269E-1
1.423510972E2,-4.559000023E-3,1.330509931E-1,7.408009768E-1
1.423560283E2,-1.467279941E-1,1.799069941E-1,8.509479761E-1
1.423609595E2,-3.498240113E-1,2.317550033E-1,9.450439811E-1
1.423658908E2,-4.432190061E-1,2.088620067E-1,1.089750051E0
1.423708218E2,-5.205450058E-1,1.808329970E-1,1.141373038E0
1.423757529E2,-6.740790009E-1,2.137710005E-1,1.119330049E0
1.423806841E2,-8.417279720E-1,2.950569987E-1,1.066805959E0
1.423856154E2,-9.648569822E-1,3.279449940E-1,1.033782959E0
1.423905465E2,-9.906129837E-1,2.665640116E-1,9.455080032E-1
1.423954776E2,-9.287239909E-1,1.367090046E-1,8.684380054E-1
1.424004087E2,-8.145930171E-1,-5.257999990E-3,8.763440251E-1
1.424053398E2,-6.444590092E-1,-2.172400057E-1,8.730189800E-1
1.424102711E2,-4.380460083E-1,-4.103690088E-1,9.732559919E-1
1.424152022E2,-1.811300069E-1,-5.845140219E-1,1.093225956E0
1.424201333E2,6.278000027E-2,-7.915400267E-1,1.307240009E0
1.424250644E2,2.033379972E-1,-1.002740979E0,1.524791956E0
1.424299957E2,2.431980073E-1,-1.187497973E0,1.801445961E0
1.424349269E2,2.296780050E-1,-1.346884966E0,2.209486961E0
1.424398579E2,1.831510067E-1,-1.466107965E0,2.703876019E0
1.424447892E2,4.865099862E-2,-1.547315001E0,3.217569113E0
1.424497203E2,-2.482309937E-1,-1.592630029E0,3.746476889E0
1.424546515E2,-6.187520027E-1,-1.509093046E0,4.223855019E0
1.424595826E2,-9.965100288E-1,-1.230335951E0,4.618770123E0
1.424645139E2,-1.339395046E0,-8.349850178E-1,4.797159195E0
1.424694449E2,-1.569954991E0,-4.151619971E-1,4.706209183E0
1.424743761E2,-1.514287949E0,-8.557800204E-2,4.352590084E0
1.424793072E2,-1.240409017E0,1.646389961E-1,3.838638067E0
1.424842385E2,-8.608540297E-1,3.944739997E-1,3.240458012E0
1.424891696E2,-3.940370083E-1,5.414620042E-1,2.672525883E0
1.424941007E2,1.683650017E-1,5.012779832E-1,2.151101112E0
1.424990318E2,7.922099829E-1,3.560149968E-1,1.678217053E0
1.425039631E2,1.280014038E0,1.253930032E-1,1.354370952E0
1.425088943E2,1.560143948E0,-2.885499969E-2,1.251692057E0
1.425138253E2,1.780576944E0,-1.726640016E-1,1.435050011E0
1.425187564E2,1.699239969E0,-2.327460051E-1,1.998581052E0
1.425236877E2,1.331521988E0,-3.111670017E-1,2.691495895E0
1.425286191E2,1.103268027E0,-5.576850176E-1,3.454011917E0
1.425335500E2,8.452090025E-1,-8.077949882E-1,4.157186985E0
1.425384813E2,3.800120056E-1,-1.016504049E0,4.672986031E0
1.425434123E2,-2.188510001E-1,-1.138360023E0,4.941469193E0
1.425483435E2,-7.229830027E-1,-1.192935944E0,5.043989182E0
1.425532746E2,-1.117002964E0,-1.168166041E0,4.879909992E0
1.425582059E2,-1.411798954E0,-1.089180946E0,4.420389175E0
1.425631370E2,-1.569548011E0,-9.960730076E-1,3.686434984E0
1.425680681E2,-1.587890983E0,-8.071780205E-1,2.752163887E0
1.425729994E2,-1.470847011E0,-5.549319983E-1,1.806519985E0
1.425779305E2,-1.295642018E0,-3.211260140E-1,9.211810231E-1
1.425828616E2,-1.021908045E0,-2.228360027E-1,9.835100174E-2
1.425877930E2,-7.500000000E-1,-1.955820024E-1,-6.908299923E-1
1.425927240E2,-4.967029989E-1,-2.251680046E-1,-1.489652038E0
1.425976551E2,-2.974539995E-1,-2.783969939E-1,-2.209686995E0
1.426025862E2,-2.484499961E-1,-2.848109901E-1,-2.802963018E0
1.426075175E2,-2.367130071E-1,-3.048709929E-1,-3.269668102E0
1.426124484E2,-2.573359907E-1,-3.230170012E-1,-3.523786068E0
1.426173797E2,-2.810029984E-1,-3.697940111E-1,-3.595419884E0
1.426223108E2,-3.044759929E-1,-4.332900047E-1,-3.526829958E0
1.426272419E2,-3.541780114E-1,-5.107660294E-1,-3.351612091E0
1.426321732E2,-4.158189893E-1,-5.861060023E-1,-3.098427057E0
1.426371043E2,-4.658620059E-1,-6.370170116E-1,-2.697675943E0
1.426420354E2,-5.443590283E-1,-6.958000064E-1,-2.220937967E0
1.426469665E2,-6.678400040E-1,-7.452819943E-1,-1.799968958E0
1.426518978E2,-7.642449737E-1,-8.450679779E-1,-1.388679981E0
1.426568289E2,-7.385460138E-1,-9.321590066E-1,-1.132887006E0
1.426617601E2,-7.248070240E-1,-9.950410128E-1,-1.044585943E0
1.426666911E2,-7.194259763E-1,-1.030011058E0,-1.061280966E0
1.426716224E2,-6.723399758E-1,-1.049515963E0,-1.113527060E0
1.426765536E2,-5.604929924E-1,-1.063094020E0,-1.263699055E0
1.426814847E2,-3.616409898E-1,-1.103047013E0,-1.514503002E0
1.426864158E2,-2.067199945E-1,-1.177281022E0,-1.825281978E0
1.426913471E2,-6.923399866E-2,-1.178773046E0,-2.126513004E0
1.426962782E2,8.826799691E-2,-1.136535048E0,-2.312922001E0
1.427012093E2,1.530220062E-1,-1.030336976E0,-2.405704021E0
1.427061404E2,2.179830074E-1,-9.063230157E-1,-2.414447069E0
1.427110717E2,2.504589856E-1,-8.118289709E-1,-2.391776085E0
1.427160027E2,1.904599965E-1,-7.044820189E-1,-2.344557047E0
1.427209338E2,1.589609981E-1,-6.549109817E-1,-2.261030912E0
1.427258652E2,7.044100016E-2,-6.061949730E-1,-2.191360950E0
1.427307963E2,-2.527300082E-2,-4.841470122E-1,-2.121112108E0
1.427357273E2,-1.269070059E-1,-3.285349905E-1,-1.968973994E0
1.427406585E2,-2.471189946E-1,-1.709520072E-1,-1.761376977E0
1.427455896E2,-2.807469964E-1,-8.688600361E-2,-1.510705948E0
1.427505209E2,-2.854529917E-1,-7.084900141E-2,-1.377467036E0
1.427554520E2,-1.845590025E-1,-6.364099681E-2,-1.263798952E0
1.427603831E2,-9.456700087E-2,-9.375000373E-3,-1.212638021E0
1.427653142E2,-5.227800086E-2,7.681900263E-2,-1.235728979E0
1.427702455E2,2.265000017E-3,1.965550035E-1,-1.412017941E0
1.427751766E2,4.579700157E-2,2.931340039E-1,-1.667194963E0
1.427801077E2,6.027700007E-2,3.816840053E-1,-1.962797999E0
1.427850390E2,1.001830027E-1,4.726020098E-1,-2.236651897E0
1.427899701E2,1.370069981E-1,5.737000108E-1,-2.474349022E0
1.427949012E2,2.615720034E-1,7.065600157E-1,-2.609153032E0
1.427998324E2,3.433749974E-1,8.244779706E-1,-2.695997953E0
1.428047637E2,3.717029989E-1,9.262750149E-1,-2.734752893E0
1.428096947E2,4.297839999E-1,9.920099974E-1,-2.737556934E0
1.428146259E2,5.192720294E-1,1.041684985E0,-2.730906963E0
1.428195570E2,5.299959779E-1,1.069589019E0,-2.681099892E0
1.428244883E2,4.590719938E-1,1.068196058E0,-2.475557089E0
1.428294194E2,4.081799984E-1,1.038941026E0,-2.152940989E0
1.428343506E2,3.713009953E-1,9.263070226E-1,-1.756747007E0
1.428392816E2,3.316900134E-1,7.455059886E-1,-1.294286966E0
1.428442129E2,2.470110059E-1,5.790510178E-1,-7.246829867E-1
1.428491440E2,1.740960032E-1,4.274510145E-1,-1.891179979E-1
1.428540751E2,1.459559947E-1,2.375459969E-1,3.147819936E-1
1.428590063E2,1.690800041E-1,7.445099950E-2,8.469730020E-1
1.428639373E2,1.815550029E-1,-4.245200008E-2,1.326305032E0
1.428688686E2,2.996899933E-2,-1.360299997E-2,1.683938980E0
1.428737998E2,-8.802799881E-2,6.630899757E-2,2.003659964E0
1.428787309E2,-1.728550047E-1,8.983100206E-2,2.282999039E0
1.428836622E2,-1.212949976E-1,4.821600020E-2,2.416276932E0
1.428885934E2,-1.074350029E-1,3.705000039E-3,2.377263069E0
1.428935244E2,-9.262000024E-2,-2.668599971E-2,2.158802986E0
1.428984555E2,-2.442499995E-2,-2.086799964E-2,1.916463017E0
1.429033868E2,1.849599928E-2,1.152599975E-2,1.619452000E0
1.429083180E2,9.805999696E-3,2.182999998E-2,1.410752058E0
1.429132491E2,1.164800022E-2,8.825399727E-2,1.247599006E0
1.429181802E2,5.498600006E-2,1.097159982E-1,1.170470953E0
1.429231115E2,1.255079955E-1,1.675779969E-1,1.188933969E0
1.429280425E2,2.020609975E-1,2.145670056E-1,1.264650941E0
1.429329737E2,2.143429965E-1,1.756609976E-1,1.347311020E0
1.429379048E2,1.803160012E-1,9.677799791E-2,1.439375043E0
1.429428361E2,1.079420000E-1,-1.439100038E-2,1.588750958E0
1.429477672E2,5.176300183E-2,-1.529890001E-1,1.836102009E0
1.429526983E2,-1.047300026E-1,-2.371709943E-1,2.167371988E0
1.429576294E2,-3.562729955E-1,-1.888619959E-1,2.520731926E0
1.429625607E2,-6.551579833E-1,3.093300015E-2,2.769685984E0
1.429674918E2,-9.852139950E-1,4.540750086E-1,2.948096037E0
1.429724229E2,-1.219840050E0,8.361719847E-1,3.022166967E0
1.429773540E2,-1.335430026E0,1.108873010E0,2.914875984E0
1.429822853E2,-1.254770041E0,1.174577951E0,2.706857920E0
1.429872164E2,-1.002732992E0,9.563909769E-1,2.414032936E0
1.429921475E2,-5.654590130E-1,6.219260097E-1,1.995090961E0
1.429970786E2,-1.009999978E-4,1.583240032E-1,1.430266976E0
1.430020099E2,5.501549840E-1,-2.577440143E-1,8.727390170E-1
1.430069410E2,9.357789755E-1,-6.028599739E-1,4.737179875E-1
1.430118721E2,1.189344049E0,-8.517060280E-1,3.171730042E-1
1.430168032E2,1.288305044E0,-1.152325988E0,4.281660020E-1
1.430217345E2,1.248352051E0,-1.511718988E0,8.478680253E-1
1.430266656E2,1.119330049E0,-1.909628034E0,1.418674946E0
1.430315967E2,9.257299900E-1,-2.262481928E0,2.006872892E0
1.430365278E2,6.560249925E-1,-2.501652002E0,2.533798933E0
1.430414591E2,2.743110061E-1,-2.547164917E0,3.071563959E0
1.430463902E2,-1.007750034E-1,-2.414500952E0,3.598674059E0
1.430513213E2,-3.871040046E-1,-2.128256083E0,4.040816784E0
1.430562524E2,-6.363800168E-1,-1.843629003E0,4.333174229E0
1.430611837E2,-7.317370176E-1,-1.716549039E0,4.355628967E0
1.430661148E2,-5.255630016E-1,-1.744039059E0,4.043063164E0
1.430710459E2,-8.235999942E-2,-1.805942059E0,3.444801092E0
1.430759770E2,4.148150086E-1,-1.849552035E0,2.697222948E0
1.430809083E2,9.023230076E-1,-1.821149945E0,1.907840014E0
1.430858394E2,1.324954033E0,-1.696254015E0,1.136487961E0
1.430907705E2,1.751543045E0,-1.552786946E0,5.579339862E-1
1.430957016E2,2.036412001E0,-1.479415059E0,9.352300316E-2
1.431006329E2,2.204271078E0,-1.394338965E0,-1.773100048E-1
1.431055641E2,2.232388973E0,-1.276556969E0,-4.097799957E-1
1.431104951E2,2.086966038E0,-1.110154033E0,-6.106600165E-1
1.431154262E2,1.763165951E0,-9.594550133E-1,-7.796310186E-1
1.431203575E2,1.399502039E0,-7.634029984E-1,-8.950999975E-1
1.431252887E2,9.908189774E-1,-6.030600071E-1,-9.187309742E-1
1.431302198E2,5.685849786E-1,-4.382979870E-1,-8.242710233E-1
1.431351508E2,2.544879913E-1,-2.911489904E-1,-6.359109879E-1
1.431400819E2,8.592599630E-2,-2.418300062E-1,-5.382519960E-1
1.431450132E2,1.282699965E-2,-2.048870027E-1,-5.122879744E-1
1.431499444E2,3.825600073E-2,-2.087019980E-1,-6.036239862E-1
1.431548754E2,1.274469942E-1,-1.120079979E-1,-8.243070245E-1
1.431598068E2,2.366539985E-1,2.205500007E-2,-1.112112999E0
1.431647378E2,2.269040048E-1,1.812199950E-1,-1.430968046E0
1.431696690E2,2.647100091E-1,2.646859884E-1,-1.752182961E0
1.431746003E2,3.702070117E-1,3.098550141E-1,-2.023143053E0
1.431795314E2,5.206760168E-1,3.157199919E-1,-2.361228943E0
1.431844625E2,5.959069729E-1,3.419950008E-1,-2.728008032E0
1.431893936E2,5.887839794E-1,4.190889895E-1,-3.039524078E0
1.431943247E2,5.578449965E-1,5.438349843E-1,-3.278935909E0
1.431992560E2,4.852209985E-1,6.497669816E-1,-3.503635883E0
1.432041871E2,4.210200012E-1,7.798830271E-1,-3.617841005E0
1.432091182E2,3.862490058E-1,8.389530182E-1,-3.626437902E0
1.432140493E2,3.125880063E-1,9.011620283E-1,-3.577254057E0
1.432189806E2,2.798239887E-1,9.613350034E-1,-3.542192936E0
1.432239117E2,2.121440023E-1,1.007596016E0,-3.518819094E0
1.432288428E2,8.474200219E-2,1.029081941E0,-3.418493986E0
1.432337739E2,-3.624099866E-2,1.044803977E0,-3.308296919E0
1.432387052E2,-1.472519934E-1,1.078264952E0,-3.142775059E0
1.432436363E2,-2.213799953E-1,1.047345042E0,-2.955640078E0
1.432485677E2,-2.415820062E-1,1.000177026E0,-2.718326092E0
1.432534985E2,-1.343819946E-1,9.061189890E-1,-2.512505054E0
1.432584298E2,-7.290200144E-2,7.986999750E-1,-2.287827015E0
1.432633609E2,-3.219100088E-2,7.455340028E-1,-2.044147015E0
1.432682921E2,2.397600003E-2,7.236970067E-1,-1.850806952E0
1.432732234E2,7.468300313E-2,7.061809897E-1,-1.726883054E0
1.432781545E2,1.575369984E-1,6.619499922E-1,-1.693979979E0
1.432830856E2,2.204419971E-1,6.108340025E-1,-1.651540995E0
1.432880167E2,2.710489929E-1,5.861380100E-1,-1.580368996E0
1.432929480E2,3.328270018E-1,5.713189840E-1,-1.442203045E0
1.432978791E2,3.750750124E-1,5.941969752E-1,-1.287233949E0
1.433028102E2,3.536840081E-1,6.118069887E-1,-1.091413975E0
1.433077413E2,3.258309960E-1,5.983660221E-1,-9.026889801E-1
1.433126724E2,2.892099917E-1,5.729510188E-1,-7.330160141E-1
1.433176037E2,2.837460041E-1,5.540300012E-1,-6.278939843E-1
1.433225348E2,1.867379993E-1,5.810469985E-1,-5.798869729E-1
1.433274659E2,1.151499972E-1,6.485599875E-1,-5.362840295E-1
1.433323970E2,5.665000156E-2,6.364099979E-1,-5.355569720E-1
1.433373283E2,-4.060599953E-2,6.218450069E-1,-4.986639917E-1
1.433422594E2,-6.074500084E-2,5.559059978E-1,-3.995090127E-1
1.433471905E2,-9.663700312E-2,5.054640174E-1,-2.763380110E-1
1.433521216E2,-1.430460066E-1,4.374960065E-1,-1.818310022E-1
1.433570529E2,-1.692299992E-1,3.708429933E-1,-1.064179987E-1
1.433619840E2,-2.484920025E-1,3.386259973E-1,-3.560499847E-2
1.433669152E2,-3.845170140E-1,3.804840147E-1,7.872000337E-2
1.433718463E2,-5.344179869E-1,4.200609922E-1,2.317489982E-1
1.433767776E2,-6.770330071E-1,5.090060234E-1,3.852579892E-1
1.433817086E2,-7.379299998E-1,6.062240005E-1,5.462539792E-1
1.433866398E2,-7.969740033E-1,6.478570104E-1,6.499189734E-1
1.433915708E2,-7.464640141E-1,6.582340002E-1,6.432510018E-1
1.433965021E2,-6.878569722E-1,5.630580187E-1,6.216359735E-1
1.434014332E2,-5.629429817E-1,4.166899920E-1,5.511270165E-1
1.434063644E2,-3.728890121E-1,2.070450038E-1,5.078989863E-1
1.434112955E2,-1.443070024E-1,-5.426099896E-2,5.371469855E-1
1.434162268E2,6.371299922E-2,-2.596279979E-1,7.227770090E-1
1.434211579E2,2.694300115E-1,-4.262180030E-1,9.596930146E-1
1.434260890E2,5.281059742E-1,-6.065549850E-1,1.247956038E0
1.434310201E2,5.900059938E-1,-7.511270046E-1,1.571455956E0
1.434359514E2,5.160080194E-1,-8.870019913E-1,1.928361058E0
1.434408825E2,3.756889999E-1,-1.084604025E0,2.334955931E0
1.434458136E2,1.375779957E-1,-1.230967999E0,2.785116911E0
1.434507447E2,-1.283600032E-1,-1.354050040E0,3.293458939E0
1.434556760E2,-4.239119887E-1,-1.379631042E0,3.774102926E0
1.434606071E2,-7.965710163E-1,-1.288689971E0,4.155492783E0
1.434655383E2,-1.265303969E0,-9.788169861E-1,4.330151081E0
1.434704693E2,-1.756325960E0,-5.071219802E-1,4.379574776E0
1.434754006E2,-1.994632006E0,-2.494500019E-2,4.193307877E0
1.434803317E2,-1.933455944E0,3.083829880E-1,3.782747030E0
1.434852628E2,-1.586611986E0,5.255320072E-1,3.230938911E0
1.434901939E2,-1.148354053E0,5.813530087E-1,2.652148008E0
1.434951252E2,-6.637070179E-1,5.573570132E-1,2.227793932E0
1.435000563E2,-2.167840004E-1,4.888469875E-1,1.952847004E0
1.435049874E2,3.282879889E-1,3.463689983E-1,1.757612944E0
1.435099185E2,9.045590162E-1,1.028819978E-1,1.641965985E0
1.435148499E2,1.312633038E0,-9.748599678E-2,1.608554959E0
1.435197810E2,1.461974978E0,-1.953810006E-1,1.751276016E0
1.435247121E2,1.269505978E0,-2.406869978E-1,2.126080990E0
1.435296434E2,8.501359820E-1,-3.420419991E-1,2.707490921E0
1.435345745E2,3.221510053E-1,-6.003469825E-1,3.292140961E0
1.435395056E2,-2.051219940E-1,-8.743929863E-1,3.681314945E0
1.435444367E2,-7.272210121E-1,-1.097591043E0,3.776947975E0
1.435493678E2,-1.239562988E0,-1.245761037E0,3.595851898E0
1.435542991E2,-1.706182003E0,-1.270473003E0,3.272181034E0
1.435592302E2,-2.021030903E0,-1.149597049E0,2.891944885E0
1.435641613E2,-2.254291058E0,-9.850090146E-1,2.496431112E0
1.435690924E2,-2.323111057E0,-8.546969891E-1,2.041248083E0
1.435740237E2,-2.163897038E0,-7.361660004E-1,1.531003952E0
1.435789548E2,-1.801893950E0,-6.663489938E-1,9.894070029E-1
1.435838860E2,-1.428361058E0,-5.817499757E-1,4.380069971E-1
1.435888170E2,-1.183367968E0,-5.358510017E-1,-1.087339967E-1
1.435937483E2,-9.329040051E-1,-5.390120149E-1,-5.623329878E-1
1.435986794E2,-5.688359737E-1,-6.250129938E-1,-1.006669044E0
1.436036106E2,-2.245489955E-1,-7.704849839E-1,-1.381932974E0
1.436085419E2,1.136839986E-1,-9.332290292E-1,-1.731420040E0
1.436134730E2,4.052239954E-1,-9.746770263E-1,-2.004828930E0
1.436184040E2,6.383609772E-1,-9.722239971E-1,-2.119677067E0
1.436233352E2,8.437089920E-1,-1.011757970E0,-2.051059961E0
1.436282662E2,9.352419972E-1,-1.090481997E0,-1.755496025E0
1.436331976E2,9.415619969E-1,-1.204113960E0,-1.285258055E0
1.436381286E2,9.066920280E-1,-1.341956973E0,-7.621880174E-1
1.436430598E2,8.179259896E-1,-1.504557967E0,-2.802000046E-1
1.436479909E2,6.762070060E-1,-1.612665057E0,6.087300181E-2
1.436529219E2,5.053420067E-1,-1.708467960E0,2.562969923E-1
1.436578532E2,3.602020144E-1,-1.771574974E0,3.060840070E-1
1.436627843E2,2.143850029E-1,-1.747725964E0,3.603250086E-1
1.436677155E2,5.968600139E-2,-1.684589028E0,3.937639892E-1
1.436726465E2,-2.833900042E-2,-1.590556979E0,4.708780050E-1
1.436775778E2,-6.416700035E-2,-1.548527956E0,4.455229938E-1
1.436825090E2,3.450300172E-2,-1.564787030E0,2.863470018E-1
1.436874403E2,8.734499663E-2,-1.551254988E0,3.418599814E-2
1.436923714E2,1.674399972E-1,-1.469099998E0,-2.943969965E-1
1.436973025E2,2.167299986E-1,-1.353598952E0,-6.560170054E-1
1.437022335E2,2.089120001E-1,-1.207348943E0,-1.007478952E0
1.437071646E2,1.784860045E-1,-1.002238989E0,-1.375309944E0
1.437120958E2,1.490239948E-1,-7.632529736E-1,-1.702105999E0
1.437170271E2,1.785070002E-1,-5.615050197E-1,-1.995254993E0
1.437219582E2,2.368829995E-1,-3.939479887E-1,-2.223764896E0
1.437268893E2,2.786040008E-1,-2.554000020E-1,-2.473828077E0
1.437318204E2,3.081420064E-1,-9.179700166E-2,-2.719140053E0
1.437367515E2,3.092190027E-1,9.814900160E-2,-2.938069105E0
1.437416829E2,2.890990078E-1,2.810249925E-1,-3.164088011E0
1.437466139E2,2.577939928E-1,4.355759919E-1,-3.437781096E0
